run_id,data_source,trade_id,ticker_a,ticker_b,basket,feat_vol,feat_pnl_proxy,feat_abs_entry_z,feat_confidence,feat_exit_z,feat_velocity,feat_bars_held,feat_half_life,label
20260924T121553Z,alpaca_live_path_harvest,16,MU,MSFT,memory_hyperscaler,14.32309421828885,4.569920289621438,3.0445609417838715,0.6068360018996488,-1.5253593478375664,-7.652107181446024,15.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,17,MU,MSFT,memory_hyperscaler,14.269572770063345,2.381615977534671,3.0445609417838715,0.6072635670131296,0.6629449642492004,1.1536684091081384,16.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,18,MU,MSFT,memory_hyperscaler,13.903007437772708,1.5389430954018486,3.0445609417838715,0.5989573204615649,1.505617846382023,-1.5845224752046874,17.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,19,MU,MSFT,memory_hyperscaler,16.55041815115013,0.30231018154554734,3.0445609417838715,0.5685786751481602,2.742250760238324,8.415224569762746,18.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,20,MU,MSFT,memory_hyperscaler,17.471770156458003,4.653726386469582,3.0445609417838715,0.557439579671087,-1.6091654446857104,-1.3514154564784349,19.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,21,MU,MSFT,memory_hyperscaler,18.17142728542216,1.5061883937773084,3.0445609417838715,0.5644081087362322,1.538372548006563,8.751462258519222,20.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,22,MU,MSFT,memory_hyperscaler,18.51338144888372,3.858467169462028,3.0445609417838715,0.5629974980303423,-0.8139062276781565,-3.675626424255552,21.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,23,MU,MSFT,memory_hyperscaler,22.73991945473474,5.900385370485794,3.0445609417838715,0.526599566152049,-2.8558244287019225,-13.406386650666638,22.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,24,MU,MSFT,memory_hyperscaler,23.084455368662812,2.0620314932177957,3.0445609417838715,0.5251779870583002,0.9825294485660757,-4.486462979550856,23.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,25,MU,MSFT,memory_hyperscaler,23.093366024599906,3.0996688800708325,3.0445609417838715,0.5283286582760659,-0.05510793828696114,4.470176589775178,24.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,26,MU,MSFT,memory_hyperscaler,23.914927775988637,4.647032383969499,3.0445609417838715,0.5169476862554004,-1.602471442185628,-10.607971302321095,25.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,27,MU,MSFT,memory_hyperscaler,24.168303104608693,3.8511133420474892,3.0445609417838715,0.5140495692901598,-0.8065524002636179,-0.8050533207834973,26.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,28,MU,MSFT,memory_hyperscaler,25.485717788584946,0.9170852493991268,3.0445609417838715,0.4939414406501124,2.1274756923847447,17.609448657019072,27.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,29,MU,MSFT,memory_hyperscaler,25.489441692416893,3.0305421920790887,3.0445609417838715,0.49412540192634136,0.014018749704782814,-3.180597642934731,28.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,30,MU,MSFT,memory_hyperscaler,25.199615758938048,3.4698708924291553,3.0445609417838715,0.49331517828601573,-0.42530995064528376,-1.2286622028544685,29.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,31,MU,MSFT,memory_hyperscaler,24.872938410489283,3.771241101186082,3.0445609417838715,0.4954503177604839,-0.7266801594022106,3.299901212941711,30.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,32,MU,MSFT,memory_hyperscaler,25.03203820460224,2.3843091216054457,3.0445609417838715,0.49335375632379885,0.6602518201784257,5.603468573116823,31.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,33,MU,MSFT,memory_hyperscaler,24.603607301736737,3.558596090787721,3.0445609417838715,0.5020765242407993,-0.5140351490038497,-9.767366081675481,32.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,34,MU,MSFT,memory_hyperscaler,22.065063011172683,2.669362378172793,3.0445609417838715,0.5011054180556781,0.37519856361107834,1.2416601655012414,33.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,35,MU,MSFT,memory_hyperscaler,21.408441915724566,3.0214256019882852,3.0445609417838715,0.5042687815087143,0.023135339795586324,1.578316010566948,34.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,36,MU,MSFT,memory_hyperscaler,20.298090472521192,3.7607145890372484,3.0445609417838715,0.5071681736537861,-0.7161536472533768,-0.11822310801804861,35.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,37,MU,MSFT,memory_hyperscaler,20.22657211471605,3.4084567544394675,3.0445609417838715,0.5074526060252592,-0.36389581265559595,-3.8977636273283904,36.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,38,MU,MSFT,memory_hyperscaler,16.846384090966787,4.0847911999186035,3.0445609417838715,0.5086402128849883,-1.0402302581347325,-2.159645509078871,37.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,39,MU,MSFT,memory_hyperscaler,16.035059685606154,2.969606419627784,3.0445609417838715,0.5367816884626899,0.07495452215608756,-1.2231777116786589,38.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,40,MU,MSFT,memory_hyperscaler,16.153033439898454,3.6461720771645085,3.0445609417838715,0.5421183362784173,-0.601611135380637,-2.4989603487545535,39.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,41,MU,MSFT,memory_hyperscaler,18.06304263847721,5.1997384823726325,3.0445609417838715,0.5327619720393595,-2.1551775405887605,-6.070579535518789,40.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,42,MU,MSFT,memory_hyperscaler,18.49493019833799,2.208020288079269,3.0445609417838715,0.5257218321707376,0.8365406537046022,4.218811038535466,41.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,43,MU,MSFT,memory_hyperscaler,14.38408657908709,3.682767908984799,3.0445609417838715,0.5572269051075602,-0.6382069672009277,1.046822499321695,42.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,44,MU,MSFT,memory_hyperscaler,15.393161518173441,4.437715086439403,3.0445609417838715,0.5554359767770941,-1.3931541446555318,-6.215596696673754,43.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,45,MU,MSFT,memory_hyperscaler,16.3957224657773,2.2555778630952026,3.0445609417838715,0.5486690774723543,0.788983078688669,4.925728767567352,44.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,46,MU,MSFT,memory_hyperscaler,17.07594482815357,2.3002317742330662,3.0445609417838715,0.5539883507003049,0.7443291675508052,11.131821187111575,45.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,47,MU,MSFT,memory_hyperscaler,16.91823326835338,2.3956565736654944,3.0445609417838715,0.5527766346232047,0.6489043681183772,-0.7458676512998181,46.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,48,MU,MSFT,memory_hyperscaler,17.08150635359092,3.7191785266914694,3.0445609417838715,0.5934555818069865,-0.6746175849075978,-0.1501335780657655,47.0,0.6666666666666666,0
